sample,true_class,true_m1,true_m2,true_mc,true_q,true_chi_eff,recovered_m1,recovered_m2,recovered_mc,recovered_chi_eff,route,confidence,bucket,waveform_n_samples,waveform_duration_s,waveform_peak_strain,waveform_rms_strain
351,BNS,1.0915598343705688,1.0298633974797136,0.9229344091611366,0.943478648674874,-0.018834472595305834,1.0366304652674028,0.9860289191812664,0.8800829787349347,-0.024058787392602848,BNS,1.0,match,1048576,256.0,1.447544358012601e-20,5.884546668814414e-22
352,BNS,1.2669336489377285,1.2294775997304093,1.086479330816422,0.9704356662728749,-0.0008113526028236004,1.274647641093424,1.2113729736490577,1.0816826677816511,-0.015995902646039752,BNS,1.0,match,1048576,256.0,1.7070900381564244e-20,6.728128767638491e-22
353,BNS,1.985364562168222,1.6957645204870444,1.5963469130496346,0.8541325622509829,-0.016450955544782018,2.0261857845033067,1.693956738205537,1.611524941960278,-0.021778748709856775,BNS,1.0,match,524288,128.0,2.6948959247372808e-20,1.3025148226532194e-21
354,BBH,25.132283276185397,20.089447847544196,19.536669573989784,0.799348297437836,0.39500026814503736,25.069430242555484,19.84431686051419,19.390656462192045,0.4218642244936929,BBH,1.0,match,65536,16.0,5.3223531305983225e-19,3.711774588468482e-20
355,BBH,9.38951180478422,7.846370899585206,7.466213445701392,0.8356527008770849,0.3300050398688023,9.305555937205444,7.879409561869895,7.449238284794362,0.3483363287900807,BBH,1.0,match,131072,32.0,1.928485512496664e-19,1.2155198554611739e-20
356,BNS,1.4419010737450706,1.1080341372992233,1.098467809247116,0.7684536460059012,0.016168029695432528,1.4279032076215976,1.0910488197546635,1.0846304495344046,0.02271349013262921,BNS,1.0,match,1048576,256.0,1.8726459730913233e-20,6.7876521180676695e-22
357,BBH,25.18062180209861,5.328078586340107,9.543276383586642,0.21159440097289625,0.7009969860251827,26.170788047527115,5.163139086912993,9.533127663318343,0.6973796204950977,BBH,1.0,match,131072,32.0,2.0432158477063551e-19,1.4688918131014912e-20
358,BNS,1.6088078092055942,1.1627341257699604,1.1875351138297692,0.7227302845727119,-0.03233754425390014,1.5974417850062967,1.1529403468678547,1.1783125927971376,-0.022678583690253107,BNS,1.0,match,1048576,256.0,1.6471009732828923e-20,7.229031908075424e-22
359,BBH,14.2366932709341,9.189895029732106,9.910372951489613,0.6455076930325083,0.3085612317597043,13.654489888877912,8.964670589583793,9.589381422840303,0.3322821132525682,BBH,1.0,match,131072,32.0,2.510179901058033e-19,1.5163868202120106e-20
360,BNS,1.3902761417723433,1.1005691237665631,1.0753793356365207,0.7916190824964762,0.0016022014836739175,1.3525089179300456,1.0820586706329873,1.0518412557302144,0.003952012851546521,BNS,1.0,match,1048576,256.0,1.5933799562234206e-20,6.6699040659985405e-22
361,BNS,1.6760189600893782,1.224082927576371,1.2438591627174183,0.7303514797416691,-0.0047619132837696705,1.6923373023922854,1.2274886136897232,1.2515011352475098,-0.012815334401813686,BNS,1.0,match,1048576,256.0,2.3000440465706012e-20,7.511051960827683e-22
362,BBH,25.308451325448736,17.844003573181162,18.443936648687252,0.7050610621614073,-0.20484886324758964,25.41011552489493,17.710703871174598,18.408062308761192,-0.1971264865294476,BBH,1.0,match,65536,16.0,4.925198427773618e-19,3.2812365506971644e-20
363,BBH,19.906297714009764,11.77012756388875,13.234750724809935,0.5912765765381427,-0.49379016130065756,19.546577200241558,11.752290765016022,13.110227323885521,-0.507957783949931,BBH,1.0,match,65536,16.0,3.4093433218489183e-19,2.4929091832625472e-20
364,BNS,1.9011053131506768,1.0885936026343792,1.242789802952647,0.5726108885731677,-0.021002280053419836,1.90868076312669,1.1424095135769308,1.2771504270766723,-0.020341571622400304,BNS,1.0,match,1048576,256.0,2.2218424694654468e-20,7.4942160476301215e-22
365,BNS,1.3765387327965817,1.11421836781967,1.0769337171855313,0.8094348101313643,0.004118210807023569,1.3532664055632369,1.1333616657561643,1.0772808146494153,-0.007247425231097604,BNS,1.0,match,1048576,256.0,1.7932575223135616e-20,6.678351595851303e-22
366,BNS,1.8584344850731824,1.1577734508474626,1.2699021240123947,0.6229831937292485,-0.02697463486247644,1.8116462983789774,1.1820410672608253,1.2681840796466246,-0.04071871386764945,BNS,1.0,match,1048576,256.0,2.336396846720425e-20,7.630870994246003e-22
367,BBH,8.160501689901645,5.179874271504683,5.631032483990213,0.6347494882471023,0.2904504434717973,7.970895149125668,5.0860807120749625,5.515256133275209,0.2986816241505848,BBH,1.0,match,262144,64.0,1.3619132678792744e-19,6.82091862555084e-21
368,BNS,1.6906470731051537,1.066434032619055,1.162792611129378,0.6307845378162646,-0.03547309250344386,1.652310939791208,1.0947687329278868,1.1659347518588212,-0.027455131133254294,BNS,1.0,match,1048576,256.0,1.9262316642192446e-20,7.100951647583116e-22
369,BBH,49.30632686944765,35.04020154039782,36.08013094766878,0.7106633928172462,-0.18612754113466456,50.3443674640927,34.99064376867634,36.418012690291356,-0.1865159177865843,BBH,1.0,match,65536,16.0,9.633381568057635e-19,5.228856486874479e-20
370,BBH,27.118092787377797,8.843613328272658,13.084745357322147,0.32611487089493796,-0.698700085903278,27.99454001380176,8.98149046377896,13.386560101162377,-0.6908225069177155,BBH,1.0,match,65536,16.0,2.984900297220445e-19,2.3026592262253708e-20
371,BNS,1.1950294676448272,1.0052376678771495,0.9534399354110408,0.8411823265398461,0.012035872976617403,1.2030014856010087,1.008967367150578,0.9583632879489503,0.024486970403862177,BNS,1.0,match,1048576,256.0,1.3917464652204116e-20,6.044682199674478e-22
372,BBH,46.930757879884254,36.93059699749205,36.19044827918308,0.7869166974037185,0.672113497191916,47.277769465542825,37.424298280717935,36.56853686483286,0.6650815292733527,BBH,1.0,match,65536,16.0,9.88117053972337e-19,6.37163570093351e-20
373,BNS,1.0625711158461595,1.006850744140112,0.9003762992347972,0.9475608071073195,-0.0279923249146135,1.0852184415510193,1.0176730576612096,0.9147699554410501,-0.00953514445196672,BNS,1.0,match,1048576,256.0,1.1765864939429346e-20,5.765754779753764e-22
374,BBH,20.96608636119195,5.207452927014978,8.695872094360595,0.2483750585256545,-0.3351377135720949,21.12221055812602,5.29448143505655,8.805661607066861,-0.329720467710242,BBH,1.0,match,131072,32.0,1.8189582896852545e-19,1.2531814622981793e-20
375,BBH,11.255228533051937,10.053185721961638,9.257305322288646,0.8932013856884027,-0.08062148304138352,11.225058393054754,9.93089078271157,9.187970364652799,-0.06194080633218223,BBH,1.0,match,131072,32.0,2.5315364039743824e-19,1.4059666266509387e-20
376,BNS,1.0999318089723635,1.016414138118157,0.9203320434146438,0.9240701376458649,0.002711658644884307,1.1121365758074215,1.0301685500478,0.9316731535455075,-0.0006601746535995284,BNS,1.0,match,1048576,256.0,1.3962179295781726e-20,5.872011676612448e-22
377,BBH,30.333466010069984,28.285506057446415,25.496698856129107,0.9324851320339161,-0.46301916583501046,30.97908925722735,28.67506066623175,25.942729210918884,-0.4519515090639312,BBH,1.0,match,65536,16.0,6.717669704073477e-19,3.985635734516224e-20
378,BNS,1.9713590240855083,1.537174174149295,1.5131018584615887,0.7797535382284682,-0.013354432646202967,1.986342271284353,1.5068286603089942,1.5032347497709633,-0.03668172018167368,BNS,1.0,match,524288,128.0,2.4664977612411423e-20,1.2466368020564463e-21
379,BNS,1.5653165470049433,1.0242945496378084,1.0974110107590125,0.6543689527831802,-0.01767142962710012,1.54267469127319,1.0169748371220222,1.0857119956078702,-0.04528003543563203,BNS,1.0,match,1048576,256.0,1.6592578902425134e-20,6.775364987388176e-22
380,BNS,1.7634112937325794,1.7264180567139933,1.518934037965143,0.9790217760598078,0.004558700005825348,1.7192898230129539,1.7174998319144352,1.49594934153323,0.011044106101437938,BNS,1.0,match,524288,128.0,2.752604500610639e-20,1.251448283158202e-21
381,BNS,1.8198111081856883,1.396352970834396,1.3853045976541511,0.7673065432744441,-0.00576131552451231,1.835423827861698,1.3867783278418893,1.3861667912725377,0.002541113861344071,BNS,1.0,match,524288,128.0,2.145772346716218e-20,1.1601712149615719e-21
382,BNS,1.190727157322718,1.1218233313110622,1.0060597899042851,0.9421329852200716,0.0027855898709727043,1.16631298316378,1.1446407029134837,1.0058479353661873,-0.00576489035475449,BNS,1.0,match,1048576,256.0,1.563609450599781e-20,6.317293089522685e-22
383,BNS,1.5790266081990518,1.2846296589679067,1.2385577419785105,0.813557955450214,0.020200160873625708,1.581722681861636,1.2419412889995631,1.2183617117250716,0.0013636387779238411,BNS,1.0,match,1048576,256.0,2.2175554729522885e-20,7.489710658148515e-22
384,BNS,1.3191739717673296,1.0816890932943608,1.0388892122542341,0.8199745571429032,0.03729331760532009,1.3354152535503199,1.050260453423687,1.0294985176108509,0.04585129892175505,BNS,1.0,match,1048576,256.0,1.756347182950942e-20,6.486973078545873e-22
385,BBH,8.220402502787831,8.005886200456436,7.0621617033176065,0.9739044040412078,0.39050223300891584,8.400811978519599,8.124578549835542,7.19188803613322,0.3895153127241229,BBH,1.0,match,131072,32.0,1.8894557075317066e-19,1.165812994631953e-20
386,BBH,8.850093845827692,6.198238177426542,6.427350873992398,0.700358469119359,-0.5022310906982845,8.90973580992991,6.093635472958834,6.391562014840975,-0.5150474334698547,BBH,1.0,match,131072,32.0,1.6916044081537156e-19,1.0327114690150908e-20
387,BNS,1.4065022037671104,1.3450277230730892,1.1973142285659975,0.9562926524186234,-0.013207901433500431,1.4336794742762522,1.3350645483169759,1.2042482879318626,-0.015721906727742124,BNS,1.0,match,1048576,256.0,2.1089720471226283e-20,7.283875424459884e-22
388,BNS,1.3513496832892642,1.1843417632751658,1.1008485932696175,0.8764139866392011,0.010718807321661895,1.3602826324948194,1.222522821217677,1.1223113060062344,0.008923257377166137,BNS,1.0,match,1048576,256.0,1.8514364362839825e-20,6.8012160090810795e-22
389,BNS,1.1035102683100586,1.05206517362131,0.9379480146194316,0.9533805020522983,0.023223102200206566,1.127378102268135,1.0452005813103014,0.9448577719966876,0.017665648945123825,BNS,1.0,match,1048576,256.0,1.439434827979258e-20,5.965413939720774e-22
390,BBH,6.742517055304828,5.573189921189519,5.331675000864869,0.8265740932467772,-0.10798173901514423,6.688614669367205,5.767540637532619,5.404049285989907,-0.1072252588666316,BBH,1.0,match,262144,64.0,1.4431860607081793e-19,6.443127263186284e-21
391,BNS,1.3180641471086796,1.1101184054611215,1.052270131493269,0.8422339746485706,0.009030694507190065,1.3463566004823773,1.1011012767628343,1.0588864156436069,-0.00424705456097408,BNS,1.0,match,1048576,256.0,1.7198210217428115e-20,6.553730826382407e-22
392,BNS,1.4410418796753934,1.3937207669521685,1.2336957935359398,0.9671618754523051,-0.006109984990085008,1.4537870899056164,1.3920225724215163,1.2383604730036823,-0.009342231655948339,BNS,1.0,match,1048576,256.0,2.2696142400945434e-20,7.465067388720395e-22
393,BNS,1.915396937089632,1.4164371597066279,1.4306618175805017,0.7395005872040532,0.017048874170636438,2.033711473053619,1.43105361489382,1.4805817344679166,0.029361048912029914,BNS,1.0,match,524288,128.0,2.6780715540577467e-20,1.1913158275254408e-21
394,BBH,29.704012993825707,28.333673138277124,25.253919136967124,0.9538668443272825,-0.2305459825474052,29.786128802352504,28.94990481347704,25.563234197239066,-0.22466635636373333,BBH,1.0,match,65536,16.0,6.813427603266137e-19,4.11759553181285e-20
395,BBH,38.32004096501571,35.88535765220495,32.27890886767722,0.9364644908643626,-0.6529676157631068,38.08003952966928,36.00414928323378,32.23182234019338,-0.6359794961279445,BBH,1.0,match,65536,16.0,8.758780655258267e-19,4.470086433213272e-20
396,BNS,1.9071973733366125,1.7965110210500799,1.6112686538697145,0.9419638712626326,0.016863545184928656,1.9079217721621438,1.7952649879528768,1.61101042974428,-0.006411763960112621,BNS,1.0,match,524288,128.0,3.13885582946845e-20,1.3133415915103656e-21
397,BBH,11.028974865305344,8.08184894274053,8.199203089523907,0.7327833313107092,-0.5471261597584399,10.790979031371345,7.818697117829359,7.9757104668021155,-0.5458227007475254,BBH,1.0,match,131072,32.0,2.0362937207373839e-19,1.2410953088568194e-20
398,BNS,1.8607676949546046,1.2946141621291476,1.3467566289439572,0.6957419594285954,0.005380999468552213,1.8673768112202511,1.3085779883679591,1.3565758480002825,-0.004912428410697619,BNS,1.0,match,524288,128.0,2.1552890443031467e-20,1.1334864382364842e-21
399,BBH,46.59303917343239,39.173387393121985,37.164118572834376,0.8407562178399144,0.09644253230987976,44.073457511722864,38.686491985001666,35.931706201174286,0.08124038480571653,BBH,1.0,match,65536,16.0,1.0022107126574355e-18,5.7833298205255e-20
400,BNS,1.007085354169948,1.0042245673867278,0.87547242989511,0.9971593402968529,-0.02739997008984453,1.0168679589196044,0.9784792370926387,0.8683324109478404,-0.029803427115089074,BNS,1.0,match,1048576,256.0,1.331754530974629e-20,5.634608191573336e-22
401,BNS,1.6790742101195937,1.5137515315905274,1.3875212680480893,0.9015393854942891,0.006209316550768933,1.6294673742309795,1.4960743366239964,1.358983693639383,0.0005246814387171037,BNS,1.0,match,524288,128.0,2.644050355976303e-20,1.162332103453356e-21
402,BNS,1.7822839235035595,1.733442229173531,1.5301314771428265,0.9725960080288347,-0.0032501351031129335,1.7985634633694352,1.79386465973062,1.5636935579834803,-0.011236686168054308,BNS,1.0,match,524288,128.0,2.9230751429447755e-20,1.2588107267708834e-21
403,BBH,17.96896855402539,14.74389442212902,14.155900640673664,0.8205197965481501,0.34385694861513294,17.78538515146673,14.42728332185109,13.929751228199866,0.3184484239088145,BBH,1.0,match,65536,16.0,3.717984699899612e-19,2.86958703466758e-20
404,BBH,29.854973760831477,15.178169837763555,18.324629741048025,0.5083966899236302,0.01938070283968479,28.74541804245893,15.028106323334265,17.907766783653404,0.029077763945596365,BBH,1.0,match,65536,16.0,4.638025755785538e-19,3.3241089374090576e-20
405,BNS,1.4421485574644954,1.3118208746609872,1.1971233430021349,0.9096295023637211,0.020716798536826616,1.4626173141808398,1.3556651088953549,1.2256683592897823,0.02532120433787392,BNS,1.0,match,1048576,256.0,2.172553928728821e-20,7.285663541629908e-22
406,BBH,32.45110288002104,8.5449347269959,13.906394645668081,0.26331723635367427,0.47305541615290214,32.49363497047123,8.56461052740358,13.9323209991759,0.4885476264250214,BBH,1.0,match,65536,16.0,3.0575531943645e-19,2.747695974787167e-20
407,BBH,30.67291188255161,5.016489806288695,10.041188295162703,0.16354788307993487,0.2482824213703909,30.072679264635667,5.298862745481593,10.272640195474782,0.25688869469403874,BBH,1.0,match,131072,32.0,1.9302374153189804e-19,1.4292412437178363e-20
408,BNS,1.9590733380799858,1.6783211088513912,1.577601718696731,0.8566913122794324,0.048024375321638745,1.9457165100833178,1.6819179212647262,1.5740042991703889,0.0391772191016501,BNS,1.0,match,524288,128.0,3.1005356843897465e-20,1.2913981209237142e-21
409,BNS,1.5433514174237577,1.415868418305824,1.2866404061196408,0.9173985926479824,0.018706554716277937,1.6045379023024084,1.4171855488806708,1.3122454461917257,0.015554454869546588,BNS,1.0,match,1048576,256.0,2.2898999640273878e-20,7.728173304927039e-22
410,BBH,11.908773232008373,10.786907931547308,9.864379094044287,0.905795057256971,-0.35628656668480535,11.899780909136089,10.445758855320864,9.701730509933947,-0.32519000488054334,BBH,1.0,match,131072,32.0,2.5313208999165624e-19,1.4492056015458016e-20
411,BNS,1.7953234625277514,1.1815697286537938,1.262433722427505,0.6581375185673705,-0.0081565008009265,1.7614579197050262,1.1761873111760093,1.247985065416363,0.001767524904389242,BNS,1.0,match,1048576,256.0,2.3311842295217152e-20,7.598679873611046e-22
412,BNS,1.330024343248666,1.155425670195766,1.0786485264855892,0.8687252049639692,0.022068488528470247,1.3662663958722683,1.111612270807674,1.0717098542906367,0.045299722577616636,BNS,1.0,match,1048576,256.0,1.8366554121171623e-20,6.689339131732127e-22
413,BNS,1.3440371682591539,1.1786330786055774,1.095221209825895,0.8769348842727215,0.002917813555933338,1.3088477201152815,1.193029896751983,1.0876046516186249,-0.021083497425314623,BNS,1.0,match,1048576,256.0,1.796107615628122e-20,6.772081095347939e-22
414,BBH,27.67698339936054,25.51147549307799,23.128587843829624,0.9217578059344219,0.10054029050737494,28.402142336000182,25.95759080179536,23.63272632114393,0.11615375553703565,BBH,1.0,match,65536,16.0,6.275713862265083e-19,4.0591546854201916e-20
415,BBH,18.804833760974233,15.518567939555549,14.857803817393064,0.825243559013072,-0.4547592589493878,18.445544278708194,15.431038721598547,14.675471446028832,-0.438102980393306,BBH,1.0,match,65536,16.0,3.889395306668939e-19,2.745997553941574e-20
416,BNS,1.7452811721545722,1.0549362172694707,1.1738608377985813,0.6044505802850886,0.027564122668188897,1.7367806740322909,1.0828315980457774,1.187259519728933,0.02627268817481062,BNS,1.0,match,1048576,256.0,1.9064486489345947e-20,7.160059232913614e-22
417,BNS,1.3904465103969599,1.1890594769376996,1.1186839598242775,0.85516376793109,0.00549773311202773,1.4056268168976387,1.1644073512924535,1.112748978337891,-0.0011617491274542263,BNS,1.0,match,1048576,256.0,1.9364370703179662e-20,6.890648236585989e-22
418,BNS,1.9976754473698222,1.867436024392047,1.681241082770424,0.934804513341118,0.04159107701685098,1.9855104905537377,1.8841107722832495,1.683656452328324,0.04112253209351983,BNS,1.0,match,524288,128.0,3.1558374725529866e-20,1.360172247394061e-21
